episode,base_score,base_loss,base_length,opt_score,opt_loss,opt_length,duel_score,duel_loss,duel_length,double_score,double_loss,double_length,duel_double_score,duel_double_loss,duel_double_length
537,-109.5703525,3412.429872,120,223.7024096,2601.563665,339,-26.81077656,3675.899949,1000,236.5900561,3322.75599,388,84.15394949,2470.499904,178
538,-75.13022667,3715.599134,81,265.2645643,3668.583326,242,-44.11966191,3932.31423,1000,280.5222277,922.6044804,167,297.6983994,1493.496405,262
539,-180.5439793,4669.988326,97,191.8939103,2419.043662,364,17.11204089,2264.653953,200,252.3162479,1888.362474,201,-20.84955499,3624.826763,129
540,-151.0816301,3760.05411,93,226.5932871,3671.827694,282,-30.46091361,5294.330058,1000,272.8319762,4065.843946,185,51.12282418,582.9619203,154
541,-304.1132841,5031.129784,151,-25.4176362,10117.70893,1000,-56.44163029,856.3876579,117,127.7323872,10545.40076,945,232.5430842,3282.611017,386
542,-352.2567673,4839.85509,151,-45.88379974,9566.810949,1000,203.9818683,3635.642386,380,271.5105888,2021.167843,161,185.9045928,6416.336376,533
543,-337.1494891,5275.588874,155,229.2927642,1037.062975,237,-35.28027355,2799.048922,633,-42.69361892,2077.40697,296,254.419617,3956.250881,231
544,-220.3234422,3799.721766,140,-16.76874331,10236.7079,1000,-0.6735129,4408.143608,1000,287.4360917,1586.410066,161,-99.73651556,859.7205225,112
545,-120.6851212,5221.648515,141,6.116129401,10572.43301,1000,40.62667923,733.2326886,206,117.1056885,8887.84265,915,227.1862444,1635.730216,206
546,-61.29897269,4555.52699,144,239.305813,1829.11071,288,-67.98776498,3465.666259,535,273.2461305,884.1221626,181,232.2783384,6340.241664,421
547,-152.1723246,3686.737632,130,241.6590592,3840.653517,447,179.7821894,4171.183834,765,215.0164657,3134.051342,260,236.5968764,3372.64702,332
548,-180.3097829,4569.973644,138,220.9490527,1662.097486,275,251.1821992,1900.682063,263,-229.5154464,7603.814233,589,180.1074709,6916.237944,441
549,-235.9243246,2699.353981,104,224.0514848,3709.828763,394,307.0533243,1658.712188,237,278.645231,1912.79935,200,232.3957373,2632.878826,313
550,-116.4489308,5891.915134,148,261.0609602,2553.967033,236,26.48220399,2204.267426,260,236.6489447,2236.339034,234,177.3950503,11220.15472,614
551,-291.3005444,1978.802464,107,-30.64273937,9386.839339,1000,258.003153,2389.365426,547,256.9453693,1810.779708,184,236.6262059,3682.556382,283
552,-132.391787,2166.764472,67,-102.4523905,2662.114863,165,-5.83632627,6973.367725,1000,224.0984926,3887.315966,361,198.6571739,6008.225393,464
553,-75.88961634,2618.388205,78,224.5484587,4730.713487,623,316.8938117,3295.311979,282,206.553104,2695.430777,279,229.7708491,3744.60269,366
554,-95.87146764,2796.250647,76,-69.71095252,904.0233805,171,-10.74834598,4904.84315,1000,238.0375688,3379.642313,330,282.8083191,5727.062288,420
555,-148.6668008,4912.04471,156,-54.56345585,3090.192768,223,6.089417234,6259.443343,1000,290.6474015,1877.289446,180,184.2380071,11685.87595,753
556,-218.7682625,8728.038043,207,254.6019788,1992.742848,235,262.7893411,2654.863927,371,240.6202592,3155.83664,267,233.4555188,3116.779319,258
557,-185.8276066,4179.770467,156,256.2301379,2488.590446,240,-7.609723915,5258.419272,1000,126.8612648,11220.00461,982,264.9111262,2201.354386,258
558,-77.56923887,5110.52445,164,188.0735114,4361.27101,468,-14.25530506,3229.608804,1000,253.6682332,8065.839657,524,256.5974006,1704.855536,253
559,-326.3409924,3646.801975,162,-104.5832538,3166.856567,356,131.67846,7933.547904,960,285.4300402,1759.2884,210,245.3583321,2914.939358,328
560,-289.9889963,4288.194938,124,-67.01101164,9688.940753,1000,152.6368419,3930.023867,905,269.6579455,3380.64505,220,188.8194016,9487.672225,633
561,-61.70553818,2877.025106,92,217.6234858,5858.472813,335,200.013083,3787.91893,556,275.0682909,2563.649569,228,217.3476007,11490.12827,654
562,-158.3300142,4518.43378,141,269.1404545,3023.198606,244,21.15007597,4992.989498,1000,134.7140152,11133.36049,1000,-171.4446083,1380.309266,139
563,-176.3358105,3845.005099,126,-100.2511615,927.5966251,231,-135.7323726,475.4680912,105,271.6104728,1675.697177,206,242.9548425,4380.408608,238
564,-150.569139,2864.768302,85,214.4695705,6060.530802,396,-65.47223762,3489.285742,760,251.6391506,2253.515683,234,267.6156047,4118.946348,272
565,-191.6932672,5146.361333,149,258.3907788,3901.793483,376,-209.5185663,2291.116588,264,264.779759,3117.266934,315,275.1820481,3564.956388,272
566,-118.4713856,3608.059607,110,212.344494,4628.894709,397,-47.61988746,1148.79905,126,25.74652615,2656.298105,175,206.809562,6898.485895,597
567,-79.9732006,1683.240884,82,247.0103227,3480.23877,320,-96.19443392,733.0876057,115,284.9914628,1132.82227,167,226.0452096,5665.419232,571
568,-201.286474,2307.788152,118,261.0457013,3220.94768,241,-17.92585352,4429.965106,1000,255.3878442,1471.555347,167,280.5359278,2079.638668,302
569,-84.76403337,4010.363108,123,-6.299358853,1442.323959,187,169.9590067,9038.377712,972,167.862933,10178.32356,704,289.034682,5631.676943,289
570,-31.12843383,4354.379635,133,-72.25321356,1148.791327,196,172.6243247,3569.128254,743,211.9013931,3298.560304,428,223.8904882,6277.381829,470
571,-142.024812,7293.208761,172,238.2216599,3766.821599,481,136.8288685,6046.424417,858,256.9119192,3030.783759,276,246.9607693,4203.87318,337
572,-246.654244,2992.049599,105,206.8787142,2651.779038,283,-7.631232647,7750.958445,1000,143.3698866,4240.161191,646,281.7998072,2587.955422,236
573,-77.71854353,2231.048551,77,152.554451,6065.970178,687,-4.516072254,6666.222534,1000,244.7747513,2711.377856,176,263.9176418,3189.953711,261
574,-79.54664638,4745.67154,147,-17.6189207,9237.664498,1000,-35.81810834,5427.14752,1000,260.5729266,3824.141078,243,206.6975937,2796.911171,347
575,-197.2515532,4470.534282,147,218.6338481,2925.819154,334,15.72850309,5970.330365,1000,286.53801,1392.487864,180,214.3956108,7134.598012,411
576,-170.3700553,3446.983291,101,190.7523811,4132.124508,373,166.696786,3826.220063,814,256.2478106,2615.795571,217,246.4831059,6883.181819,506
577,-245.1944816,3034.797012,96,0.207951744,1824.637731,203,6.994161019,4110.430692,1000,90.90099495,10532.15066,945,242.7275888,1765.681537,232
578,-143.8116908,5373.308156,143,192.7563916,2661.610959,412,-9.45302541,4161.616844,1000,241.3525008,950.6261075,180,309.373251,5499.341317,233
579,-318.6925088,4659.978042,168,-98.7811995,10214.72211,992,23.07624849,4316.920955,1000,248.8635176,2502.401887,291,242.5960488,2323.953489,249
580,-230.0940984,3497.034142,123,232.1678309,2588.496684,295,29.87880462,8794.809691,1000,253.9928142,3192.873699,204,305.0734347,1368.932789,235
581,-213.0161403,2494.952044,124,198.4997428,6709.791692,432,247.0810117,2432.560983,545,235.7965739,2148.146318,264,213.3157528,4433.310065,288
582,-77.58134126,5042.626015,178,262.1053109,3568.460465,358,187.1509013,2940.578305,598,276.4366933,2444.449719,209,-7.54554446,922.573253,112
583,-132.1469876,4297.78991,127,242.3135517,3186.876516,315,116.3593204,4386.74938,961,291.4369619,3703.748254,203,279.6318929,3498.588961,278
584,-117.4455647,1233.93938,73,-28.60846587,2733.153143,184,-24.04268504,6231.42524,1000,258.455535,4800.041618,496,0.336506224,1054.115087,107
585,-252.0397827,6995.301456,142,259.4641226,3154.542837,313,276.247936,1830.022505,560,242.6139292,2109.454085,174,274.496339,2622.210979,205
586,-45.28738759,2797.066719,71,274.3087857,2112.105979,233,104.1567601,5158.990294,951,248.6930368,875.0602121,181,276.9107237,3710.032581,287
587,-88.90103419,2228.929512,94,220.9338524,5515.085686,394,146.9941206,9947.956094,994,129.7057523,9170.515471,910,239.2285308,3996.152778,421
588,-81.09868829,3989.556364,86,240.0125596,2456.190679,259,215.5554233,2654.076322,632,245.3730993,4068.945971,289,232.4901007,3981.535692,292
589,-60.82940969,3601.303951,132,218.6649188,1990.533698,258,198.3555163,3561.110358,765,271.0385352,2671.411051,215,259.2311667,1782.637491,215
590,-9.651590699,3891.588505,108,-116.2058957,5139.632929,513,255.2532742,2165.130608,286,285.8182481,1745.439391,147,267.1499268,2963.393321,222
591,-70.25838046,5502.126523,117,215.734651,1670.952142,266,177.378275,5049.671364,704,210.852514,4172.614908,349,236.3090261,5342.422021,298
592,-163.3793717,3083.571353,129,238.3663942,3265.683513,365,142.6549105,7336.102951,911,220.4627393,5936.277918,571,247.4320253,6307.789107,229
593,-164.5179598,8749.648961,112,200.4610184,2943.599971,432,-82.4692227,714.4042815,177,-53.59295204,8708.095555,1000,257.466018,5415.30592,315
594,-55.02826636,1973.980087,68,272.7778422,2712.992422,245,252.7793018,2419.60222,325,289.3335313,1375.299314,210,260.4984415,2860.609573,234
595,-67.65075318,2981.403363,87,-267.9694308,2802.369392,173,164.7293576,7697.317821,982,206.5780823,2878.678176,252,303.1799105,4818.347119,256
596,-106.6424918,3814.045694,138,167.3329149,8475.522714,936,-14.18817074,5054.664864,366,265.9536864,2056.061243,220,260.5769539,6291.753328,273
597,-152.2783688,3483.921812,108,250.3475817,5639.862325,384,205.3769569,3531.931785,516,244.3785527,1383.139724,209,258.2036781,4509.171689,276
598,-218.8237725,5764.090876,120,-72.92827227,4178.006861,495,116.2860798,5789.511007,979,239.2411161,8401.722788,856,299.7578692,5269.106604,261
599,-140.1557243,5242.867864,154,-58.86273698,5998.974688,758,22.60674444,1710.085172,263,210.8370804,2685.635021,360,229.0117802,2061.582323,282
600,-45.92278203,5042.910259,106,261.4922841,4090.477297,269,249.2717105,3157.548916,447,244.836542,2355.295882,165,214.9292071,3842.771663,309
601,-162.042167,4716.56332,122,218.7319985,2857.870282,259,255.0862229,3811.887955,427,-28.15142132,952.6004367,99,262.4667288,5001.726135,329
602,-140.1922549,9086.587056,196,125.3367194,8648.830694,765,244.300029,4176.474015,497,240.7925319,945.9510603,179,300.8458448,3601.991189,237
603,-162.067607,4449.865549,109,238.4996402,2035.645837,242,-22.38222853,7104.253225,1000,222.9231472,2068.827204,223,238.071329,3947.142056,423
604,-195.4737295,9814.650578,267,281.3062445,1707.055622,244,142.5002857,3921.636041,854,254.7749831,3346.453533,321,289.6674004,3732.433022,203
605,-124.7404297,5835.467111,153,256.8507671,1979.065669,227,151.8154128,3299.364414,683,208.5467275,3168.181705,408,239.5745029,5421.819461,304
606,-76.77732111,5084.721883,146,263.4234772,2509.207934,359,200.3244067,2078.304132,418,200.3518629,6843.668012,548,262.6980235,4151.659463,338
607,-116.694558,3821.180301,126,263.8111837,2165.503122,337,221.2742842,2442.053892,500,206.4480114,4364.243621,329,283.0180927,2390.205447,206
608,-18.36411417,3508.888988,91,-243.8602595,3094.331809,313,150.9049295,7026.076152,871,207.9764285,9036.91069,750,258.1834217,6699.055552,422
609,-231.0674204,3249.593142,103,181.0033971,6134.904179,531,173.4802474,3960.38724,670,175.2665419,4981.713256,461,218.8238789,9195.553923,424
610,-19.83859817,3047.921285,103,184.5068584,2515.614654,339,222.1156945,2581.174085,463,183.2098415,4599.515639,337,212.3345473,2996.593858,267
611,-356.0958888,5344.288917,179,124.5673355,10512.11357,910,229.4444383,3349.14642,486,244.1348395,3497.176772,281,24.82204989,2785.945682,189
612,-183.0334433,5214.053186,140,177.6333556,6982.068686,581,128.4238308,6454.082896,949,227.3239549,2981.206558,330,239.1441395,7363.732893,428
613,-136.983106,4632.676635,140,261.1469924,2701.721218,265,193.5545955,2912.395208,668,212.4958715,4453.290835,435,262.8650428,2509.569478,350
614,-215.4665847,5388.441309,148,245.6140273,2546.234439,232,90.95484016,6656.007329,1000,270.0744927,1203.081771,214,253.4901629,4384.732087,273
615,-42.1610224,1610.06494,100,252.6599767,2514.788515,257,-39.52369303,7947.814075,1000,302.6741421,1389.325326,188,292.1984175,4557.908385,216
616,-25.37955753,1920.326768,71,160.4131746,9618.709249,805,164.6343229,5317.300678,751,272.9284263,10180.61822,706,250.01124,5433.276682,326
617,-101.5219118,3650.294576,102,265.393454,2764.010052,307,21.277148,1280.738731,278,253.7391331,2626.223917,310,273.077691,3066.576961,234
618,-163.1994699,4137.767714,149,223.1490261,3191.451887,326,-123.0289933,671.6877278,148,6.057403982,1057.620803,113,238.0488485,4066.6895,262
619,-331.5315481,4054.153606,185,191.8578137,7860.612675,660,180.0812105,6979.707574,885,54.44090073,681.1533568,113,281.2288789,4398.120424,369
620,-102.3968718,1756.245959,82,-11.5382648,3217.381813,160,164.9705395,5699.141819,661,276.7709535,1401.918506,251,238.0139718,4568.594611,341
621,-78.39938008,5272.799191,159,-80.53678375,1480.328628,130,139.8253265,5972.146899,869,253.4273568,3246.889416,213,243.3420743,1137.459608,229
622,-69.90822159,5765.484223,147,226.634047,2048.262672,289,218.8640801,3841.054955,616,-61.42849634,9878.826376,1000,269.7431839,3841.468591,334
623,-159.764437,4287.714917,109,-78.5380793,2433.140693,336,154.648779,6049.907824,1000,217.056234,1997.245387,296,254.3409016,3699.647652,287
624,-158.1306552,2453.921254,119,169.2101386,4604.852081,403,178.6531886,4017.273591,720,233.0261268,2728.314578,301,267.3294195,5657.725984,447
625,-45.41883971,4851.289094,134,230.6740049,3178.586745,268,265.8807497,3539.790646,457,170.6558409,4515.34353,466,155.3130424,7438.861359,439
626,-165.5605221,5155.137781,131,-46.89252453,2872.025443,198,207.8676596,4913.68326,588,261.8455972,2095.757881,221,208.4735843,5033.518828,275
627,-44.77712797,5841.683066,146,267.498491,1083.72035,271,-177.4041374,5118.371043,191,288.2291338,1629.633364,202,218.7006965,4470.680269,292
628,-89.08551602,3551.339739,144,181.1478104,5822.359442,611,171.8737581,10747.79582,955,254.963975,5887.865657,445,230.5228366,3401.957757,295
629,-43.90658004,3205.398943,141,261.4211107,4176.232416,269,-185.0176517,3225.683181,310,241.5579127,2189.379079,312,217.795967,6778.143061,479
630,-239.6496603,3597.360887,128,208.4743452,6042.386904,361,203.3232518,2578.366289,386,274.0009632,2188.057777,227,224.6245724,6579.055967,254
631,-159.0295284,4379.36868,156,260.6033107,1807.325651,252,-21.70400399,6582.278787,1000,188.9287466,5101.73264,398,227.7457251,3620.863165,259
632,-206.1354032,4919.931352,147,-74.9750601,2187.107591,201,235.8851135,4219.79086,536,281.2452773,1887.464892,240,-17.40414744,4857.4071,359
633,-162.8887093,3478.115134,103,228.574985,3693.761824,333,213.942629,8761.816247,603,236.4183992,2550.424858,244,241.6879361,5142.743145,349
634,-153.3285995,2246.481612,80,100.7961019,10702.88704,899,45.39724297,823.6380527,101,190.4429617,10493.5121,664,212.5081741,7445.10452,352
635,-91.71332368,2520.001215,79,202.0358931,5877.209229,394,233.0213151,3555.975224,368,212.5770331,2122.66767,224,280.2044943,3452.69302,223
636,-90.74417744,3919.500943,86,248.1665891,3196.608595,261,199.3418899,6854.698838,578,211.193065,5699.548756,553,232.5967393,3567.697535,227
637,-150.1043573,6540.63148,156,-39.43831502,1329.260682,131,267.2202179,3729.749037,468,217.9259483,2110.321865,209,270.627236,5234.905648,378
638,-40.392469,2587.586597,85,293.0458062,2073.34108,267,-19.33741092,8489.809811,1000,210.2144686,5963.253894,305,257.8730436,3952.702977,239
639,-180.8630161,4390.241624,104,201.5689857,6189.390305,640,254.6274,1857.389925,291,250.2653601,2378.385972,180,252.1013378,3343.896295,289
640,-75.89007369,4716.153826,109,186.4867102,5683.138001,541,226.5866207,2252.661681,344,194.9536375,3950.135238,544,157.9442774,9804.362956,589
641,-112.1267512,4004.539151,135,-23.85838121,2316.706344,202,206.0565581,4777.723972,479,149.5078771,8201.164489,596,282.1779105,6131.614888,265
642,-86.593486,3621.559267,140,212.4846934,4389.511505,586,172.085186,4427.290599,476,191.0788573,6532.209147,597,267.8480581,4656.827084,284
643,-137.1379833,3059.660723,92,247.0998656,2117.910917,330,241.8470878,3680.405722,416,257.186134,2257.996715,223,-15.88600223,3523.307399,196
644,-119.6672289,4499.442324,142,282.8097802,2417.741673,223,242.390854,3638.801783,477,-13.03595522,377.0603149,78,257.7065428,3206.271166,233
645,-45.65102786,4968.765432,133,-80.04755724,1427.923052,193,233.7136192,1640.637203,306,248.6193498,2186.931971,239,-48.57541061,3897.748223,140
646,-197.9953212,5621.547176,172,190.4775142,5219.570566,640,0.881940181,2943.428735,267,248.3593576,2158.729657,211,18.73544475,2684.217618,102
647,-258.6067771,3799.097663,124,201.0459007,4190.301371,384,232.4884231,4230.558982,395,236.7460345,1422.887139,195,269.1808913,3264.682801,238
648,-90.66331839,3999.321274,89,284.6074939,4489.932996,332,252.9428298,2609.345179,389,-35.21672611,1063.563111,129,223.1202565,9911.539425,847
649,-178.5095542,1451.265489,74,170.3216299,5283.98945,451,253.3112772,5005.00835,495,193.1490222,7418.615177,607,290.3153375,3058.522492,269
650,-139.5179238,3560.061704,157,216.1889808,2270.607286,326,195.882933,7416.252904,760,264.6891125,4054.901559,222,285.5346929,6695.677324,334
651,-69.1861705,3536.441038,71,286.665548,2003.340288,220,198.5954694,2952.690984,431,275.0984894,1800.445346,161,259.5935769,4849.923315,233
652,-272.670808,4219.213539,110,182.251925,5491.828123,642,241.412875,2498.658141,425,241.4072879,2336.987272,197,265.6474223,2701.665538,217
653,-170.4223634,4515.717598,148,268.766866,2212.772731,251,229.0434278,5624.967348,429,177.2254171,5137.477247,438,257.5107377,3752.527151,246
654,-212.7358679,8644.938781,167,128.9414715,9013.996296,759,164.9048477,4279.908741,528,237.6360298,4460.773375,325,297.0582929,2958.951849,185
655,-163.4994111,2012.606224,95,179.1969248,3069.72213,364,215.4032501,4497.448262,467,254.3297944,1242.283404,184,258.1173284,5963.05142,418
656,-112.5359155,3231.962538,84,251.3301744,1549.260515,250,221.9764743,2901.938349,305,106.1703951,8535.241307,708,284.5661427,3398.11874,231
657,-122.7006907,1526.26526,74,1.338110595,1965.38757,211,208.7291905,6201.061775,537,227.2554012,2913.431928,351,254.8106587,3749.396998,206
658,-157.3168474,2781.410459,117,266.8055362,2385.765605,298,242.6672902,2420.267863,405,244.4005817,6679.997188,381,212.7613053,6452.576672,288
659,-174.2526989,6257.71207,118,265.4440913,4871.685596,426,202.6864771,3674.750324,417,238.784056,4965.665476,293,206.5917884,3495.903134,286
660,-176.5584588,4589.240832,150,227.8546637,2699.32766,380,233.5791635,3843.420277,414,226.750965,2959.273847,261,170.8912365,14682.53641,814
661,-137.9163099,6319.281337,145,271.9700702,1260.448675,255,225.2209749,2819.980688,343,160.8235353,6224.507406,583,231.1435791,5312.30103,320
662,-108.5708863,5393.278031,163,197.0288088,3461.458836,300,39.494542,1126.444858,167,280.0556529,2046.800488,188,273.7380183,5519.190185,257
663,-51.40211883,3742.531919,84,224.9637382,5839.490105,389,247.8907103,4840.490221,431,271.4399033,1908.878725,235,258.9498439,6001.201187,255
664,-114.0831587,3199.996797,82,220.5777231,4455.809641,493,233.7293271,2403.409765,246,276.2140804,5266.333301,388,244.8078522,5998.983759,357
665,-113.5116164,7047.148724,143,235.5553897,1698.084242,268,215.304075,9427.718032,909,256.0546702,2444.043321,187,247.9396162,5378.320924,269
666,-321.4476293,8138.672504,216,254.644783,1987.994099,239,222.0822842,2969.817883,390,215.5701667,2663.188676,281,277.2976024,4001.803414,251
667,-189.7966532,2179.862239,80,175.6069656,8413.97062,597,242.7202619,4356.312223,358,245.8059132,2388.538853,190,298.5215804,4973.487136,272
668,-69.77353218,2780.332165,110,207.299228,5340.644742,425,212.7712334,6559.685873,650,-164.2226141,2649.685404,241,26.33721833,4414.00289,312
669,-71.12297432,3738.277128,128,9.540404252,3883.00967,350,228.555845,4372.208278,379,258.475055,2691.548126,249,254.2552601,2920.804559,235
670,-127.1465146,3121.487122,131,246.9118281,2917.463736,259,189.0356147,4203.899499,582,235.7174615,3579.257534,202,214.5740417,4103.154513,218
671,-91.20145284,3885.975471,76,194.3647466,5903.882028,419,231.7519325,4085.427345,396,285.4202973,1767.615937,182,314.5924866,2388.555402,227
672,-342.3052508,3209.762226,87,185.2885585,4406.791431,330,251.4234631,3687.338423,440,182.8695498,6421.573391,663,269.5451665,3464.428069,247
673,-124.601648,4873.3115,108,-81.98245168,4490.724214,473,210.9087367,3059.606482,381,279.7641021,3272.665371,248,259.2561672,4796.692163,348
674,-185.5990074,2032.985871,95,145.8440769,5506.542718,497,198.8163074,4417.406948,447,210.9453556,2532.789647,319,249.5820617,3465.343254,234
675,-238.4799525,4690.317002,115,217.6468477,2415.719508,326,218.5243207,3130.972851,392,213.0961997,3096.019931,245,272.1616546,6683.52184,345
676,-61.61833943,3381.260982,112,179.1380774,3122.807119,370,-27.4387023,888.3980191,89,280.8704237,1603.38298,171,268.1825397,3581.000261,223
677,-211.1829185,6586.255358,159,221.6656148,2347.380418,296,3.555021499,1525.083937,236,257.9226782,1331.787064,203,218.7391481,11117.46015,473
678,-78.74834352,4439.498583,105,239.0044634,4621.603789,302,254.1715758,3081.483266,391,224.887273,7839.842123,624,229.0669105,2488.508168,199
679,-46.31883996,5335.107562,147,185.9740399,4674.62613,517,20.31618498,1295.260899,179,263.5820272,3407.155438,282,273.5638452,3763.731657,318
680,-120.9189592,4760.638791,117,226.7151098,4651.689561,331,222.1964838,2937.643826,361,261.6470988,4701.612737,417,176.4460532,3867.338144,331
681,-93.29980785,6888.04192,271,250.2290712,4478.147079,361,27.69764704,683.6406487,89,118.1879664,12987.54136,1000,230.8446789,5098.835982,291
682,-140.3593199,2994.147025,124,232.5158579,3703.109366,315,79.61204618,8728.256584,1000,247.1119356,1712.117465,206,263.8148827,4539.567549,304
683,-61.64451429,4320.873497,90,268.9693648,7077.785306,377,229.5283797,3794.322178,367,259.4573808,4905.025813,208,200.5568787,3767.901829,335
684,-80.11290042,8527.206142,177,-46.23354522,1743.895019,204,264.8280407,3284.585299,368,245.4207215,2257.771997,170,262.8790483,5781.892005,311
685,-147.1572073,4741.680301,125,242.9464089,3517.842268,459,-255.8622679,5043.056559,610,275.5216661,1381.213228,218,280.6386604,3098.502649,250
686,-53.15284691,4428.427975,177,226.2830836,2668.897576,291,239.0855361,4793.032043,413,228.7006426,2172.687125,198,174.2078003,9161.24792,472
687,-82.3394543,3219.374968,88,187.7509974,7759.135621,606,229.1121981,7479.536293,522,210.2601372,2149.996575,220,268.3831668,4798.384904,204
688,-103.7799223,1932.610342,92,214.2361297,6620.468106,320,247.3283602,5325.704035,452,293.6297265,6297.432664,467,248.0559387,3054.848117,235
689,-125.4820751,4384.67674,130,246.12952,2592.908324,262,237.481692,6004.617749,366,208.0385828,6514.048092,580,198.171701,3945.07862,223
690,-166.9146753,5316.794711,161,197.6448912,5368.465162,446,256.299499,4348.281162,347,215.0465427,3891.128301,267,237.7946464,4426.071354,259
691,-78.39198206,6770.291249,153,217.1693829,3823.287556,366,269.9502908,2951.320325,327,276.0797986,2887.480765,193,233.7354243,4763.669982,202
692,-137.0055339,3880.016565,121,20.34837653,2062.460868,174,258.0436482,2486.100785,401,249.7635476,3804.839698,200,220.2039489,5956.259964,391
693,-69.85753361,3401.918221,122,-87.97004889,3362.778314,380,220.0039076,4356.64531,333,204.6244055,5247.128781,501,269.6800025,3041.952905,258
694,-114.8447103,2420.817417,77,218.9959388,9411.254678,564,184.1822706,2924.428316,261,226.8048346,2337.400003,300,317.8883887,3189.690796,243
695,-142.5113882,2658.656686,100,202.8272475,4125.449649,341,256.7513107,5338.660089,369,32.06443307,2063.232341,168,262.0646193,4950.026238,295
696,-83.76223519,8361.333497,165,168.2670274,5577.914009,348,214.5049421,3272.555452,409,280.3818246,2815.033409,231,283.7691095,6311.990922,268
697,-33.15164078,7173.282439,154,-39.56013535,2275.107908,232,195.4431021,4945.720713,397,248.0641482,2387.099594,289,252.5671203,7506.398786,357
698,-178.2359579,3320.707698,65,180.099086,3943.963924,366,258.2528195,5855.306485,420,222.8131627,3368.198946,214,277.3936212,6261.537793,258
699,-199.4336141,3644.248164,142,238.9152236,4658.958563,376,273.1454567,2828.582474,390,224.7875238,12126.51589,854,242.1568625,17057.3673,882
700,-106.8693014,7212.666558,205,244.912586,2386.288975,248,146.5771166,8071.462887,632,236.6541799,2151.715671,224,251.6202794,4423.691683,322
701,-92.23952846,6054.27507,149,262.4223813,2030.461265,199,253.8656132,3133.050735,321,274.7080641,4141.47082,313,233.7235141,2468.657809,253
702,-99.90640851,4824.149226,110,231.8006925,3932.258859,401,249.4301124,4681.963233,424,227.6531562,1561.291751,197,254.0799214,12534.74544,584
703,-142.792444,4488.934476,130,217.1234688,2598.695166,254,263.5919303,2042.20983,282,237.0279263,2621.625067,260,282.6895223,2150.37563,224
704,-38.08732474,6118.946571,120,211.5093474,4355.795162,353,233.9439143,4038.127532,381,237.203055,4527.209051,359,239.3988379,4236.718055,235
705,-108.0111015,1574.316498,72,231.9217243,3452.547676,270,209.1065434,4648.504424,424,269.6096036,2665.310066,238,264.5903179,4532.399656,225
706,-127.1292828,1320.510609,74,253.343023,2288.6021,217,-312.080967,422.6604321,85,26.49340894,3066.85349,127,280.1418894,5335.948278,325
707,-128.3076983,2271.540017,90,224.3101319,6888.39741,247,209.8542303,2834.260316,339,242.5110044,3932.408509,261,163.1235951,6324.024001,423
708,-125.8551335,3389.11752,114,274.5876786,2961.672736,232,238.7540886,5102.923768,428,249.5521621,4480.039237,271,274.637773,3110.887147,251
709,-151.1732463,1760.097383,64,274.3654011,3698.576447,272,246.3718039,4635.990788,418,258.9566757,2275.307955,203,3.118718808,2547.669706,211
710,-116.2299218,3765.853703,93,266.3594346,3008.674703,217,234.9417378,3829.184469,379,251.502421,4020.793789,240,216.0074655,4871.645321,319
711,-137.3646587,3123.055492,152,3.057615149,7668.77934,391,265.6775406,6251.371499,546,173.8011297,5442.014187,391,257.3215595,2206.068422,210
712,-261.9916537,2426.507958,121,264.0427239,3988.385452,228,254.476798,4741.102474,347,244.3900335,5017.82541,364,206.686676,4758.552064,311
713,-165.3337361,2714.130467,123,-1.93909962,11409.47859,1000,261.8201771,5356.581365,495,218.5211299,2524.420143,278,250.9168776,3671.506393,298
714,-37.59510351,3749.562021,119,179.0085321,2576.391134,381,204.6574039,5195.067524,483,256.0419116,5714.435565,296,269.6382365,3751.642093,214
715,-128.8165714,1968.185222,94,239.9509163,1777.686301,287,235.3416116,4777.529502,306,254.6930311,1637.832366,177,272.1934379,3823.807219,230
716,-113.5515696,5951.306599,155,258.3389895,4510.67663,298,307.4121754,1801.989912,184,233.5799338,2764.434287,186,258.7653261,5324.313337,312
717,-121.2649819,2974.339076,153,156.1729982,5411.728127,608,296.0175562,3853.784113,339,152.0838902,5429.180249,468,240.4075996,11235.25928,645
718,50.96507728,31604.228,1000,209.2179426,4462.813232,347,35.15901196,521.2791259,95,245.6617364,1944.092159,190,228.336704,4605.156268,253
719,31.47116983,7397.294679,198,247.9891144,3829.935048,337,226.6061341,10771.45856,897,223.8699836,4128.637475,457,276.6836574,4043.461593,220
720,-102.8119006,4956.628879,148,199.5501157,7448.31392,637,260.2599881,2957.267463,344,250.0572723,2486.629459,273,219.4640543,6325.462386,379
721,-135.2918042,3063.686565,83,213.1626119,2913.139603,302,247.675241,3419.660792,378,250.0371226,2310.238068,222,241.6368952,4081.502498,267
722,-123.6044132,3287.77189,111,232.6776638,3204.584563,251,240.9970486,4817.412902,365,180.6061074,3474.174369,403,-0.79504995,2176.319298,224
723,-123.2079608,2236.441143,81,250.7597733,3399.237751,300,221.3364621,4360.808425,413,279.8182842,3870.552564,292,240.894944,3822.073444,250
724,-120.8607639,3498.777586,128,235.2575902,2593.420469,278,254.4638076,4376.310797,406,272.247934,2407.209464,194,196.0047727,5032.644577,372
725,-124.0810837,2779.542189,65,257.6386623,3980.410023,321,246.3969228,4905.487481,415,244.0750495,1110.005831,166,268.979387,4404.642068,246
726,63.33812746,4692.917126,158,260.4017084,2581.177899,358,269.3282911,5598.826742,501,-37.65867657,806.657655,116,216.6112112,4437.570092,270
