,Scores,Loss,Episode length
245,-121.05108927381993,6860.930443763733,117
246,-287.9978350594813,3289.342737197876,102
247,-104.86541180316692,5433.460549354553,126
248,-121.14243247886398,7362.5837326049805,143
249,-202.67986456721667,7398.989654541016,130
250,-44.0167630158852,6572.48521232605,136
251,-188.0899614545171,5566.015371322632,98
252,-106.34404019249715,4980.839520454407,104
253,-114.53336422890774,5102.348347663879,132
254,-298.6209773550778,5694.7770528793335,109
255,-257.6549636189284,10638.597785949707,133
256,-162.6487031199597,4358.777822971344,106
257,23.336967453278703,6937.167511940002,144
258,-122.87199531366974,8182.976469039917,132
259,-72.3997600560684,6622.888966560364,75
260,-186.1144878530558,7569.677170753479,111
261,-87.96086832390245,3541.1638708114624,68
262,-159.82690557956974,4285.213262557983,114
263,-94.40841477808645,8516.58809375763,131
264,-40.85384120284935,3484.5720796585083,72
265,-77.4860450300097,4355.258109092712,108
266,-230.54636917784447,5406.231391906738,104
267,-158.09496336793563,4697.428832054138,94
268,-62.11734154871256,4932.910474777222,102
269,-59.328597167570024,3697.62033700943,65
270,-92.12015880009946,5382.3119341135025,91
271,-197.4832881391136,3168.714274287224,69
272,-222.25126009563874,3039.0106978416443,115
273,-126.8974278247026,3574.318383693695,76
274,-183.52797280747893,3672.844958305359,129
275,-105.5330885826126,3879.9089336395264,78
276,-40.57355653982926,4938.096646308899,82
277,-313.0237097030126,5154.613349914551,112
278,54.41098117934689,3468.609887123108,77
279,-102.60567922844503,6159.6017298698425,128
280,-200.08253313842073,3932.8114018440247,89
281,-271.0299074270523,2714.526472091675,90
282,-78.03448203879958,11398.956906318665,151
283,-69.12179555383531,3782.6743879318237,80
284,-166.31909108875354,3640.83957195282,107
285,-52.55902725892241,1927.3866519927979,73
286,-193.48365010291394,7897.703126907349,135
287,-237.90364417583757,7920.7556076049805,136
288,-100.8955786811779,3724.406991958618,88
289,-148.0313608378152,5950.715288162231,91
290,-152.54155122016732,5817.473321437836,100
291,-95.49053158631222,3398.209773540497,77
292,-176.63223132589565,4972.425067901611,105
293,-144.86866298572,6688.087520599365,100
294,-277.2450972880976,3047.141722202301,89
295,-197.33768528502213,3249.2207078933716,80
296,-165.61763157252886,2749.4943809509277,69
297,-148.3768113346709,2013.099190711975,67
298,-101.20660289307969,3774.744999885559,98
299,-236.1785101490296,3660.009105205536,120
300,-163.10820308316664,9478.238871574402,183
301,-140.48210892841058,3476.6189765930176,74
302,-174.5254451217875,5280.469630241394,91
303,-199.08019739707444,4827.158903121948,121
304,-216.75181829864482,4692.785011291504,105
305,-385.2689442246663,6350.908376216888,148
306,-206.59685775717847,3697.3980751037598,114
307,-297.9660584385701,3038.1293783187866,86
308,-281.1050861860434,9329.429446220398,117
309,-38.33198179215229,4444.632740974426,68
310,-179.54508566084138,5502.572157859802,97
311,-549.9031562713417,6374.082120895386,122
312,-118.48783882520655,4638.456481933594,97
313,-266.79829051800726,6083.183728694916,156
314,-13.15664803230375,7724.665832042694,146
315,-74.13954628372471,3265.9070706367493,67
316,-125.26594503216539,5245.284602642059,132
317,-192.4530167547255,7526.842095375061,115
318,-82.35560732800468,4032.974808692932,122
319,-119.00843455858681,4749.925189971924,84
320,-75.31247451580289,5969.138624668121,86
321,-248.52552188272006,4743.881951332092,123
322,-65.63582221916835,4511.5979347229,81
323,-82.45227748098317,5593.14023399353,123
324,-109.90723531637451,5678.278047084808,143
325,-383.57096394282337,4394.850263118744,109
326,-55.710864995860874,3168.324811935425,80
327,-17.481102697153162,4206.475823402405,77
328,-107.18413372912077,6660.262712478638,99
329,-272.5543230149377,5776.028026580811,111
330,-197.57381503464,3988.407172203064,97
331,-324.63735188168744,5798.0357122421265,140
332,-107.26935140269173,4044.694202184677,115
333,-258.52670397920076,5795.535347223282,130
334,-130.4472873470883,5855.6578459739685,128
335,-192.8018995134434,9860.385654449463,191
336,-175.50412483660898,8677.696284294128,142
337,-115.7922008950654,8448.057971477509,120
338,-267.4503390893394,4492.321565628052,94
339,-195.09945490914117,3529.074884414673,92
340,-100.40330510633915,6245.738862991333,148
341,-192.2867616023488,4687.153469085693,107
342,-288.7723762283527,5881.627279281616,99
343,-109.3265493554731,3438.351884841919,66
344,-16.16232309262132,2104.142781019211,79
345,1.482836434343909,5648.833935022354,118
346,-40.63093674318057,4055.742896080017,132
347,-85.16626956934469,4697.384154319763,89
348,-123.90948393229196,2582.576063156128,91
349,-267.08939431116687,2750.8053646087646,98
350,-135.0915416099169,5653.25700044632,95
351,-146.208443630989,5877.188013553619,142
352,-299.83335130001535,2924.0240139961243,93
353,3.9759076039387793,5810.97783946991,118
354,-235.42543806769046,5807.910268783569,130
355,-61.9606313311573,1679.0085163116455,71
356,-130.56682134144233,5445.305191993713,105
357,-163.93385895562815,3203.5614037513733,88
358,-104.49723716210414,5326.21427154541,131
359,-372.4881127954042,5545.500720977783,131
360,-280.24964220520053,4909.887210845947,121
361,-164.78259426077815,5418.132406234741,109
362,-201.16100236655564,4381.839896678925,116
363,-112.22417123702716,5449.390755653381,96
364,-36.52478894112407,4491.282705307007,104
365,-63.802529524483404,3860.80557346344,77
366,-200.1717595542283,5398.170599460602,87
367,-53.482091368102054,3779.7050817012787,72
368,-36.382821888483974,2726.9325597286224,79
369,-40.35008391568258,2599.908688545227,81
370,-93.29177216920077,3656.6663732528687,81
371,-163.0495647714767,5725.810579299927,118
372,-38.34213082389758,6193.720782279968,164
373,-304.63871500784967,4112.817918777466,95
374,-229.0979166864398,3849.3653535842896,120
375,-178.93090570522423,3344.259575843811,77
376,1.1388672514544425,4846.819256782532,128
377,-123.53468864591292,4057.10462474823,91
378,-46.936936478357694,4047.43199634552,69
379,-200.29070041065725,5588.231819629669,125
380,-57.86812713503816,4817.420006752014,118
381,-46.78446657743118,6450.87100315094,139
382,-83.07738601503588,4398.855297088623,107
383,-37.07401914150843,1871.4702854156494,76
384,-164.67144791366673,2732.616126060486,78
385,-102.01893260446347,4986.697507858276,107
386,-97.2281492027467,3582.1294326782227,105
387,-16.949902992315998,6287.590527057648,157
388,-311.28111798875074,4861.483614444733,128
389,-54.118340367553664,5133.043727874756,119
390,-99.98542809830113,6105.605999946594,123
391,-165.84285789481913,1548.1239109039307,75
392,-117.18642584767615,3887.817692756653,92
393,-133.62432916927432,6454.866184234619,106
394,-89.6163607479447,4156.025330543518,119
395,-63.20955662393161,6107.38499879837,147
396,-250.03030419144125,5403.535149097443,90
397,-200.69540632252955,4296.520438194275,135
398,-28.731658114191262,2249.8246059417725,75
399,-112.3810188255243,3887.221899986267,78
400,-122.92609188348315,5682.54248714447,103
401,-183.57026701818614,4492.736358642578,114
402,-127.8535016661224,2705.2501125335693,75
403,-78.40734815396709,4075.7060556411743,85
404,-423.34874825028896,5794.038497924805,157
405,-246.99099479324624,5788.648457527161,155
406,-115.60954764324728,3214.5363869667053,76
407,-176.28644294655825,5629.682392120361,152
408,-286.8813305552299,2682.418895483017,85
409,-187.56453016092223,4851.624721765518,122
410,-144.11392950241122,2885.6024837493896,100
411,-91.93048792551855,5553.546999454498,150
412,-142.799320302797,3851.005338191986,109
413,-164.15889154205024,6067.568403244019,156
414,-144.0405681241019,3134.7825593948364,99
415,-74.9739667521219,2397.352737426758,75
416,-74.25749969279643,3009.59778881073,89
417,-102.23495633157822,2790.4828205108643,83
418,-61.632837526738456,4108.89909362793,135
419,-237.65202144038804,2988.8294496536255,105
420,-121.69483259469065,6725.018154144287,139
421,-178.5150118363374,4693.499687194824,98
422,-122.67523251074884,9674.02182674408,188
423,-121.80402689227977,4226.664969444275,103
424,-272.8518925412306,5050.634379386902,113
425,-90.12330449948303,3960.7361907958984,116
426,-260.2298613744555,7702.885545730591,176
427,-120.59763682943218,5317.885999679565,99
428,-103.19610579054832,3792.3713178634644,113
429,-140.27506684027995,4121.373781204224,125
430,-371.48808428844865,5760.371563911438,135
431,-70.56986284259276,5362.808598518372,140
432,-79.19831015987455,7734.086037874222,138
433,-195.09709945836602,3258.284913778305,86
434,-69.06486077140559,3452.612807750702,120
435,-96.12793515648296,6463.165421009064,137
436,-72.85729592015107,4052.6145753860474,85
437,-275.6194726007412,5090.260966300964,132
438,-57.42149890115678,1799.9330129623413,87
439,-148.67492288349007,2633.0397596359253,77
440,-81.91590030667675,6061.945692539215,140
441,-106.53761073422176,3649.700177192688,101
442,-88.09444399380476,2863.267158508301,68
443,-264.24030794678606,3751.2646446228027,135
444,-121.77607930928167,6124.678467035294,132
445,-112.28952783957502,4240.596200227737,124
446,-34.49834362149679,2613.676142692566,68
447,-119.21751585118099,3706.0395765304565,91
448,-188.440697468705,5453.959500312805,153
449,-118.5508445722389,3106.3721837997437,82
450,-197.2011059833739,2938.9411845207214,72
451,-200.9554955582188,3414.8146891593933,115
452,-399.9020399946635,5403.698450088501,139
453,-187.66900053617385,3900.0817279815674,111
454,-54.370081799299705,1958.2737302780151,77
455,-165.45720315094053,12954.201698303223,151
456,-48.6582186488934,3686.311661720276,81
457,-333.18744930063997,3824.8017253875732,133
458,-239.18812072049448,4164.3006591796875,119
459,-184.18832561028177,3938.4026889801025,141
460,-167.49295416614365,3573.480354309082,106
461,-214.59681328475125,5384.100155830383,103
462,-270.3819604065608,2697.85244846344,117
463,-153.89617260016414,2847.3230180740356,80
464,-130.13109061795626,5993.265590667725,162
465,-171.18058457363816,4603.681738853455,109
466,-133.99390800917791,5052.3046045303345,145
467,-63.95069355335079,2842.256459712982,91
468,-25.714690657882727,3906.785840511322,91
469,-187.89802012288723,4166.16526889801,104
470,-64.79489415726417,8047.64430809021,172
471,-181.2066139952664,3992.666558265686,99
472,-162.88717878988257,3081.8871574401855,87
473,-158.01205520111304,2240.305230140686,102
474,-185.55602076992,2120.545069694519,66
475,-134.90154969625524,4246.143219947815,127
476,-100.22471463534829,3576.159341812134,121
477,-174.33735585885898,4931.341555595398,125
478,-128.5626467497235,8006.612924575806,138
479,-238.39027505449795,2718.4999628067017,104
480,-61.25414052751483,3922.6339235305786,94
481,-233.94074747477848,5308.983319282532,127
482,-162.56938705997158,3806.9217615127563,99
483,-99.0747308354709,5107.775362968445,103
484,-97.14935181590396,2543.775824546814,90
485,-222.60034469431423,3891.458656311035,89
486,-66.72431745059754,4232.409613251686,164
487,-63.25680670814122,2022.965287566185,79
488,-121.56141712454865,3162.769814491272,80
489,-187.7488241552448,2539.4156827926636,110
490,8.700305336706137,2484.661744117737,75
491,-186.29295678892214,6120.09133887291,116
492,-154.919688257517,2650.181140422821,80
493,-35.46338122645648,2891.6659500598907,77
494,-80.30471212154279,3666.520893096924,85
495,-119.42696385483384,5747.109176635742,128
496,-168.69670022671022,3810.973466873169,121
497,-205.97658070442947,5021.39604473114,124
498,-69.54728942662368,1740.0984354019165,90
499,-194.92696682303136,3083.6268997192383,105
500,-316.77801192478967,2695.589617729187,85
501,-159.13710140034698,4521.130442619324,111
502,-115.58023436815633,2556.21600151062,87
503,-93.83344684660771,1491.973186969757,99
504,-129.75503467878914,2920.5613775253296,85
505,-170.5862417219737,3142.0458393096924,95
506,-303.4444110791035,2387.445492744446,88
507,-161.6257054016486,5219.671542167664,123
508,-73.02435875060922,4191.247256278992,98
509,-200.88596090372403,5572.881288528442,167
510,-145.50662776734498,5491.332715034485,142
511,-23.924723379171596,2323.944893836975,77
512,-1.8994521851052752,3043.253056526184,103
513,-202.6231596310667,6854.96316242218,105
514,-137.50838719299873,2813.963935852051,113
515,-149.82464621960742,5474.482423782349,122
516,-67.81532907842751,1389.5720434188843,76
517,-363.4952577679408,5506.132717132568,138
518,-155.6411090642583,4862.993719100952,113
519,-100.23707318942124,5438.904710769653,149
520,-134.40496137383428,3249.1492915153503,95
521,-156.4550603577739,7633.20014667511,149
522,-223.6400235882943,6928.080918312073,121
523,10.236277644910004,6166.553691864014,138
524,-118.82153877002479,8684.228119850159,181
525,-31.916383391102627,2969.1153450012207,83
526,-77.18060799329318,4053.6987533569336,73
527,-183.82695014809116,4684.860025405884,84
528,-232.31414906404868,3422.2660150527954,72
529,-166.5370476630028,5208.288876533508,121
530,-91.34123104921272,5445.498194217682,112
531,-188.64296086570178,4491.165061950684,113
532,-225.77466844433116,4184.418531894684,143
533,-243.88793451139284,4747.344958305359,102
534,-6.01946428994313,3096.010034561157,117
535,-92.21362771624818,7178.024834156036,184
536,-242.53960999199145,4815.952929496765,94
537,-109.57035246367214,3412.429871559143,120
538,-75.13022667432872,3715.5991339683533,81
539,-180.54397929329323,4669.988325834274,97
540,-151.08163011684502,3760.054109811783,93
541,-304.1132840908984,5031.129783630371,151
542,-352.2567672785135,4839.855090141296,151
543,-337.1494891215369,5275.58887386322,155
544,-220.32344218808987,3799.7217659950256,140
545,-120.68512121802152,5221.648515224457,141
546,-61.29897268698968,4555.526989936829,144
547,-152.1723245603041,3686.7376317977905,130
548,-180.30978292341837,4569.973644256592,138
549,-235.92432461956835,2699.3539810180664,104
550,-116.44893078076278,5891.915134429932,148
551,-291.3005444423702,1978.8024640083313,107
552,-132.39178697711787,2166.7644724845886,67
553,-75.88961633825238,2618.388204574585,78
554,-95.8714676363136,2796.2506465911865,76
555,-148.66680079392125,4912.044710159302,156
556,-218.76826246521466,8728.038042545319,207
557,-185.82760664069423,4179.770466804504,156
558,-77.56923886972164,5110.524450302124,164
559,-326.34099242947786,3646.801975250244,162
560,-289.9889962951164,4288.194937705994,124
561,-61.70553817522428,2877.0251064300537,92
562,-158.33001415342994,4518.433779716492,141
563,-176.33581051930616,3845.00509929657,126
564,-150.56913899349985,2864.768301963806,85
565,-191.69326722295338,5146.361332893372,149
566,-118.4713855945305,3608.059606552124,110
567,-79.97320059796309,1683.2408838272095,82
568,-201.28647396980386,2307.788151741028,118
569,-84.7640333658419,4010.3631076812744,123
570,-31.12843383489924,4354.379635334015,133
571,-142.02481197735153,7293.20876121521,172
572,-246.6542440385502,2992.0495989322662,105
573,-77.71854353438412,2231.0485513210297,77
574,-79.54664638105723,4745.671540260315,147
575,-197.25155318086428,4470.534281730652,147
576,-170.37005527810453,3446.9832906723022,101
577,-245.19448161555786,3034.7970123291016,96
578,-143.81169081941016,5373.308156013489,143
579,-318.69250875895074,4659.978041648865,168
580,-230.0940984305476,3497.0341424942017,123
581,-213.01614025696523,2494.9520440101624,124
582,-77.58134125764093,5042.626014709473,178
583,-132.14698755756396,4297.789910316467,127
584,-117.44556471718435,1233.9393796920776,73
585,-252.03978269627663,6995.301456451416,142
586,-45.287387588242794,2797.066719055176,71
587,-88.90103419058347,2228.929512023926,94
588,-81.09868828942982,3989.5563640594482,86
589,-60.82940968780352,3601.3039512634277,132
590,-9.651590699055944,3891.588505268097,108
591,-70.25838045968248,5502.126522541046,117
592,-163.37937174942948,3083.571352958679,129
593,-164.51795978880904,8749.6489610672,112
594,-55.02826635912601,1973.9800872802734,68
595,-67.65075318170123,2981.4033632278442,87
596,-106.64249181027958,3814.0456943511963,138
597,-152.2783687582978,3483.921812057495,108
598,-218.82377248477067,5764.0908761024475,120
599,-140.15572432545105,5242.86786365509,154
600,-45.92278202808787,5042.910258769989,106
601,-162.04216698126126,4716.563319683075,122
602,-140.192254871059,9086.587055683136,196
603,-162.06760700873429,4449.865549087524,109
604,-195.47372948759164,9814.650577783585,267
605,-124.7404296568819,5835.467110872269,153
606,-76.77732111095753,5084.721882820129,146
607,-116.6945579691093,3821.1803007125854,126
608,-18.364114171388266,3508.888988494873,91
609,-231.06742041847227,3249.593141555786,103
610,-19.838598173639426,3047.921284675598,103
611,-356.0958888387102,5344.288917064667,179
612,-183.03344334455267,5214.053186416626,140
613,-136.98310602776814,4632.676634788513,140
614,-215.46658468811643,5388.44130897522,148
615,-42.161022398570736,1610.0649404525757,100
616,-25.3795575286248,1920.3267679214478,71
617,-101.5219117797564,3650.294575691223,102
618,-163.19946985339323,4137.76771402359,149
619,-331.5315481233977,4054.1536059379578,185
620,-102.39687184799612,1756.2459592819214,82
621,-78.39938008098514,5272.79919052124,159
622,-69.90822158970586,5765.484223365784,147
623,-159.7644370014618,4287.714917182922,109
624,-158.13065523890424,2453.92125415802,119
625,-45.41883970881313,4851.289093971252,134
626,-165.5605221233244,5155.1377811431885,131
627,-44.77712796823731,5841.683066368103,146
628,-89.08551601606692,3551.339738845825,144
629,-43.906580044439295,3205.3989429473877,141
630,-239.64966026590622,3597.3608870506287,128
631,-159.02952837220369,4379.368679761887,156
632,-206.13540322069633,4919.931352376938,147
633,-162.88870925173708,3478.115134239197,103
634,-153.32859949632342,2246.4816122055054,80
635,-91.71332368355858,2520.001214981079,79
636,-90.74417743561764,3919.500943183899,86
637,-150.104357294525,6540.63148021698,156
638,-40.39246900137721,2587.586597442627,85
639,-180.8630160530501,4390.241623878479,104
640,-75.89007368558683,4716.153825759888,109
641,-112.12675123661427,4004.5391511917114,135
642,-86.593485999798,3621.5592670440674,140
643,-137.1379832659343,3059.660722732544,92
644,-119.66722891566093,4499.442323684692,142
645,-45.65102785848412,4968.765432357788,133
646,-197.995321170132,5621.547176361084,172
647,-258.60677706139677,3799.0976634025574,124
648,-90.66331838651229,3999.321273803711,89
649,-178.50955416800366,1451.2654886245728,74
650,-139.5179238394402,3560.061703681946,157
651,-69.18617049523115,3536.441038131714,71
652,-272.670808033515,4219.213539123535,110
653,-170.42236344259416,4515.717597961426,148
654,-212.7358679150353,8644.938780784607,167
655,-163.49941108966735,2012.6062240600586,95
656,-112.5359154862281,3231.962537765503,84
657,-122.70069074559564,1526.2652597427368,74
658,-157.3168474393815,2781.4104585647583,117
