,Scores,Loss,Episode length
212,-108.85596101385492,9981.940123558044,1000
213,-59.915624450039616,14658.34046459198,1000
214,-88.36103857376456,11306.293117523193,1000
215,-102.3437821134616,11663.170424461365,1000
216,-76.06237011658446,9204.647052288055,1000
217,-167.07122740062732,12802.0407807827,1000
218,-98.5969033317234,13226.264062166214,1000
219,-68.82130601390294,10485.187359809875,1000
220,-112.7794987160976,8372.107397317886,1000
221,-58.17185642124783,11107.605478048325,1000
222,-115.62717221391509,10925.162841320038,1000
223,-99.68776849193736,6332.3433883190155,856
224,-85.18308917546415,7760.504974365234,761
225,-114.86236976232819,5195.192180156708,420
226,-49.37916249919617,9506.824176073074,1000
227,-112.17594192267678,10527.255896568298,1000
228,-106.40047215685894,8325.677608966827,1000
229,-15.5280751309847,7995.434060573578,1000
230,-101.57839750242984,7498.761981487274,1000
231,-125.33386817471988,10926.90405368805,1000
232,-100.473494324395,6731.83717250824,1000
233,75.8404239084868,6987.697892665863,819
234,-126.10939700429428,3213.518880844116,389
235,-60.222414612931686,467.0230059623718,102
236,-86.10172052287476,9301.992161393166,1000
237,-107.52541549706997,612.5165891647339,116
238,-156.04546604068733,3281.1272889375687,341
239,-61.48401937436621,1269.3807640075684,90
240,-59.898660534454635,8869.370164394379,1000
241,-102.47927385762007,668.8593118190765,119
242,-116.36138128517817,7238.870342731476,1000
243,-62.51508526948878,10059.721183538437,1000
244,-187.06048700312357,7135.185646772385,842
245,-115.19281991232053,872.5171966552734,124
246,13.694910124684585,7206.656937718391,1000
247,-167.13395487044602,2055.741772055626,335
248,-27.892442247498053,162.40437030792236,72
249,-77.8184990620981,7298.385946273804,1000
250,-91.35689568471875,6178.39021396637,1000
251,-18.524125145095795,869.418119430542,104
252,-26.771349762913466,6430.317310333252,1000
253,125.47346030503823,5543.450034618378,930
254,-215.70291541095264,5245.609602212906,821
255,175.83421272285244,4694.379332065582,827
256,207.79800475541765,4720.3035299777985,738
257,-96.54475089373138,7620.660079956055,1000
258,-47.307725377760356,6470.327994346619,1000
259,-74.30214282053058,7090.262140512466,1000
260,-22.70649876037649,782.2818512916565,143
261,28.052280883235106,5684.991137385368,1000
262,-71.48061195316009,7356.706925034523,1000
263,-34.44652527338249,5888.833091020584,1000
264,-14.4799696083723,223.65780234336853,90
265,-58.13110079277885,1106.7849811315536,156
266,-158.06688838195703,2615.8825191259384,341
267,-110.77324455314886,1810.086772441864,285
268,-89.64809793109266,1642.1692695617676,130
269,-43.369276145264834,2000.6001515388489,455
270,-118.93804873373465,4467.654228448868,1000
271,104.66787892882202,4205.321821928024,984
272,-34.48661801533425,4343.893874406815,1000
273,-30.298464201580202,3024.385438799858,569
274,183.2717067614238,3520.8778220415115,729
275,-90.60578969516088,793.2872409820557,153
276,-37.602103879682765,4867.9332094192505,1000
277,-78.65332926335041,4363.609410762787,752
278,293.75841339166334,1050.7183232307434,263
279,-56.018267187318315,1321.4044382572174,373
280,-38.537664366507315,373.5067949295044,85
281,222.74458803248427,2429.8201768398285,587
282,-22.637430564944793,601.4917612075806,75
283,220.28091662360686,2486.143214225769,262
284,-119.95899829513228,589.9136255979538,213
285,157.40446954468186,4098.553354263306,744
286,-39.35031021270519,937.3481801748276,133
287,179.32823273299724,3700.512361764908,623
288,-111.81226742866316,579.4846656322479,87
289,-230.4736100694186,1241.5999059677124,190
290,-38.889167009558264,409.56749081611633,77
291,-65.15789950159953,4407.57297372818,1000
292,-96.8153939822514,6306.3765906095505,1000
293,-103.63583166989244,5920.944610953331,697
294,98.25472007062335,4345.356330394745,930
295,-208.88789958074943,991.1818006038666,193
296,-24.385529494824183,502.3070459365845,80
297,198.98881604710658,2491.163279891014,446
298,-83.01773094321962,7280.168759226799,1000
299,-40.75853938607816,1766.052678823471,100
300,-163.60724828237716,177.35163569450378,73
301,-87.47488676682903,8368.463240623474,1000
302,120.3768932276977,4193.172684907913,836
303,-254.76156372958454,2738.915036201477,601
304,-77.99892405115075,4923.238336920738,1000
305,-57.24805817490781,883.5815321207047,98
306,-121.21023788808587,4316.946318864822,1000
307,-158.22635320253747,462.8621771335602,118
308,-130.96109280350404,767.0391336679459,180
309,-70.58713763158111,4916.775271177292,1000
310,-101.16077511485456,5074.963010668755,1000
311,-87.86171215913902,4447.35038459301,1000
312,203.78802586295444,3595.3246196508408,655
313,-72.34741367114944,8443.29236626625,1000
314,-280.19800104639387,821.0047433376312,130
315,148.62008119840766,3838.91086935997,805
316,-103.96212848358557,3500.4941931962967,1000
317,-54.918407470748306,5535.68555533886,1000
318,-105.63214270899208,7286.457130789757,1000
319,255.95185000610894,1322.4428108930588,421
320,-180.92206260042516,304.14626955986023,122
321,228.5546369366137,394.34234285354614,200
322,-25.99182400822264,6433.7124853134155,1000
323,-84.39233171962908,75.5640766620636,53
324,237.13045993019009,2920.247472524643,213
325,-22.784882107385314,612.1139538288116,80
326,221.1260003615892,3119.7967615127563,262
327,-21.60668164150745,1027.0662817955017,100
328,16.72682942092583,7200.277234792709,1000
329,-73.08640392899336,3494.2160725593567,1000
330,100.06544762243708,7300.105411529541,853
331,269.20915672716023,1505.6214089393616,227
332,183.56062676076343,4912.881649494171,755
333,228.84169012238044,4828.025443911552,588
334,168.61042260917185,6209.8834537267685,822
335,-141.4600572566991,1096.6332759857178,101
336,26.84725478990846,289.5184943675995,85
337,296.5528519136888,1009.0930519104004,237
338,-94.84331741087145,4888.923481941223,1000
339,182.1375439689142,2367.0240528583527,482
340,-71.485631147996,5880.950077056885,1000
341,-67.79296369088249,553.3253368139267,153
342,159.72296408327918,7822.798056960106,840
343,215.456560048545,511.22644329071045,158
344,160.88346126727492,3275.7896122932434,482
345,-31.39445919128525,7339.0459451675415,1000
346,31.71713760704634,323.0017771720886,81
347,-64.38478014888696,8497.48094010353,1000
348,-66.96143034322594,161.53334665298462,58
349,205.76506902838693,2658.0469172000885,448
350,187.0905561062629,3852.189230442047,579
351,-88.56518934031921,6207.333065032959,1000
352,-79.01852872684593,6008.205176353455,613
353,199.1793737529726,5930.434753417969,751
354,194.96683995144008,3021.0763297080994,444
355,-74.05674900700168,4217.4362008571625,1000
356,247.1702691146399,2684.984953582287,400
357,-17.409294683623607,7408.486508667469,1000
358,141.83293684401863,4173.667202711105,718
359,197.4200475656445,3377.589732646942,375
360,-37.689519170268966,740.255898475647,91
361,215.90627207128117,3663.889440059662,599
362,-269.7137677599975,6699.200603723526,642
363,3.4335171884509066,455.6474018096924,137
364,215.02179649423726,956.5452048778534,214
365,263.4685006981096,2798.408588886261,331
366,152.40361809692243,9060.419831752777,741
367,255.3246902955543,3625.027734041214,407
368,168.2797773279799,4814.555678606033,877
369,116.72908077999786,8594.845285534859,942
370,280.31680353715257,1697.9288276433945,325
371,236.3732776374735,5922.221986055374,666
372,-0.8392536441179572,6120.574248075485,1000
373,204.91424868322076,6154.793872833252,550
374,196.94883409322554,3378.923041820526,586
375,235.94714291509908,2915.472111940384,713
376,-52.54808245796333,8765.692465782166,1000
377,106.05206773200798,9553.274648189545,993
378,172.99347239472118,3922.6542147397995,658
379,245.14442081443798,1641.499584555626,317
380,290.2767271108522,2097.3203862905502,351
381,199.39098668035254,2809.4626681804657,404
382,-58.42023630006779,5545.257140159607,1000
383,95.62774714110768,7911.898327589035,900
384,-82.41424912562269,8501.774495840073,1000
385,-13.654525584186564,6941.542622327805,1000
386,252.73337160311934,3923.1852629184723,525
387,266.79471995738663,2295.7244164943695,287
388,244.24718223681919,4500.304847002029,293
389,57.79686165964148,9983.076479673386,1000
390,284.7201033395916,2301.372689843178,356
391,186.45277373004743,2612.4713574647903,613
392,274.0924042677515,2161.862449169159,336
393,-46.987670273215905,6627.474994421005,1000
394,-11.480257649095378,12779.006828308105,1000
395,-9.706881121507436,547.4636933803558,93
396,298.39509807391426,1879.487042427063,352
397,167.36526205249163,3907.1315586566925,482
398,-29.515960215277804,10345.73670732975,1000
399,147.2267903837194,4521.573190331459,553
400,213.25737510002702,3280.507090806961,478
401,-337.48612840071036,7454.683861017227,861
402,6.353296098856838,7401.642419099808,1000
403,218.5198586654401,8124.494075059891,561
404,214.32120986651222,6153.454414606094,466
405,-86.47238445133642,1992.7392575740814,148
406,224.24961317966526,3179.482976436615,414
407,212.52732232935483,2397.651689529419,377
408,-28.296022891898247,463.3467049598694,84
409,-79.28709992966196,7668.586733341217,1000
410,-151.47772944449915,842.5208142995834,132
411,192.70066609989797,8648.442543625832,989
412,18.346673857755263,591.7039375305176,70
413,142.0839908470069,7295.715300798416,822
414,230.46198240378794,5340.987095594406,652
415,-135.55450343433802,804.2712972164154,168
416,225.04923078416803,3440.2892858982086,384
417,244.87274723719943,2282.5257048606873,238
418,262.41036154169035,3879.996949672699,349
419,-37.69755068072756,1155.3405199050903,71
420,-97.64064381487267,11405.725991725922,898
421,-78.17609595545132,8932.045896053314,1000
422,230.87822620227618,2606.467411518097,330
423,207.3354164605089,7963.065721988678,678
424,279.66293764962893,1932.2097549438477,241
425,233.1633832551545,2068.0096027851105,354
426,183.8538466369057,8058.222100734711,622
427,-85.49650862520645,10727.363535404205,1000
428,171.11385147421964,4908.792229413986,662
429,133.15408688135017,9356.738545894623,833
430,-64.50406941221728,1796.1024783849716,197
431,243.02906026043843,5437.0957506895065,254
432,-62.91134930487167,8455.86079621315,1000
433,230.8819855423248,3239.134410381317,399
434,189.2238777254134,6706.360852360725,651
435,269.3296254692483,4014.7133976221085,263
436,176.39002850638684,7645.248182296753,620
437,190.12602365852092,4463.8473172187805,495
438,64.09286472129054,11392.717301130295,1000
439,-57.44267798260047,5345.963790178299,313
440,-5.279463439089929,9549.430417060852,1000
441,213.74297919031068,4264.243744850159,633
442,82.72046337218092,9757.737420797348,941
443,215.82028719188452,7192.742939710617,419
444,199.53428823135062,4636.423900961876,528
445,169.94607175524294,7262.433580756187,810
446,236.11967521317473,2975.7403774261475,362
447,-59.77770151245859,11807.968814373016,1000
448,216.45506908280856,4856.930322647095,354
449,200.81288320809506,3768.812685608864,356
450,119.3322867422392,8930.285866618156,741
451,-26.311926336208227,9121.059265851974,1000
452,-62.26196161016486,12480.288320302963,1000
453,240.7325424709007,2972.813789367676,350
454,188.47723202483672,4552.070155620575,524
455,276.4878426151695,2041.0307936668396,254
456,202.90616221268996,4338.835353136063,417
457,153.72935649923653,5803.029168128967,753
458,262.2645500893516,1159.7824308872223,146
459,201.9872633793419,3227.9172393083572,321
460,-68.66522305174627,8895.855298876762,1000
461,203.00227066399395,3662.7208111286163,454
462,-37.61482950096543,7033.860844135284,1000
463,261.49319175419544,3048.70179271698,294
464,-0.9640380800021973,278.89510774612427,81
465,225.53154154557626,5948.617659568787,464
466,230.61698153303078,3915.285187482834,323
467,166.56606347474366,6191.559815168381,625
468,133.0197384740635,9378.084471702576,850
469,200.671204913615,3976.510395526886,407
470,232.93031267758522,1897.916995048523,252
471,203.26052777849637,5486.89444732666,535
472,113.85783770540553,5902.9466779232025,862
473,241.78567249754443,2581.541281223297,298
474,235.62661855478188,5765.428929805756,536
475,246.63628333108008,2709.5224080085754,326
476,249.37737376287586,3772.7467308044434,363
477,255.90292838891435,4239.4192843437195,358
478,32.65815544799614,2719.6208667755127,285
479,189.25843185499554,4337.089248657227,528
480,161.75042244764734,6189.8678822517395,581
481,234.25611566104786,7806.435960769653,584
482,-49.35191075038145,8811.921399593353,1000
483,237.82050468017542,7009.827255249023,577
484,38.65059847647575,10031.75477194786,1000
485,290.38346513455497,5036.578504562378,300
486,229.63277523083863,5475.09762263298,416
487,238.2157566499938,4737.137366294861,366
488,199.1866157047028,5854.146509170532,462
489,221.1876935751037,4324.486780166626,436
490,195.5055504763286,4432.977300643921,489
491,-300.59682608220004,3564.528401851654,311
492,-50.684699666311644,9733.23314166069,1000
493,209.8851388032278,5592.994199752808,487
494,235.18255362305115,4533.278121471405,349
495,314.43484829193983,2091.6231191158295,257
496,87.20671685569381,5797.751191854477,842
497,133.60911198442534,10893.748537302017,850
498,218.03573647259094,5360.044581890106,332
499,280.2238437586294,3222.978919506073,264
500,169.16356719358168,9223.298911333084,990
501,208.18940961565272,3241.0151925086975,353
502,159.06903559144644,6252.988878250122,617
503,205.89584718696506,5075.03170633316,608
504,168.04368822508044,3473.981195449829,496
505,230.784531802225,3562.2628281116486,363
506,261.98677656725806,3875.0893902778625,214
507,271.43661424783613,3422.342134475708,375
508,201.40314248544058,5214.019118309021,380
509,-28.399962830603325,9659.91359758377,1000
510,187.39565449811153,2878.4678592681885,340
511,241.35055741530684,6876.260520458221,463
512,192.2808395924,5635.161226272583,395
513,283.19948931552904,2179.684269428253,219
514,208.41366367239783,7774.256353259087,637
515,82.7566482871602,12765.906185507774,1000
516,244.8158458547283,3746.994871854782,342
517,221.72019727767065,4468.524776220322,389
518,86.46429590244664,9316.472943782806,927
519,230.38911295487023,2636.8412866592407,249
520,205.30481795778238,4312.9806587696075,433
521,247.13834004019648,1869.0779819488525,182
522,4.409098895293425,4668.7374811172485,547
523,212.44553786349314,5455.236280441284,401
524,63.885307162386894,12490.32941532135,1000
525,143.97373940831574,6132.228755950928,483
526,269.94970604914465,5188.547291755676,233
527,289.36500522203164,2239.229823589325,182
528,250.540777818963,2936.4550374746323,414
529,-10.919361875918426,2814.3581939935684,322
530,241.8334816544023,1809.9767327308655,197
531,-11.466884807933491,8896.79552769661,1000
532,203.172914263682,5075.22549533844,356
533,222.59796799903526,10147.055408477783,588
534,247.14369751817725,4658.65997838974,258
535,254.49214315067906,4995.900981903076,266
536,259.41581942300604,2629.2889149188995,262
537,215.32851447260944,5092.052363872528,618
538,215.2133471929412,5916.974566936493,680
539,247.58222962907968,4884.147339344025,309
540,247.47861213145256,5680.17519569397,541
541,-328.04984157484614,928.3303799629211,83
542,102.21485895678285,11942.333714723587,918
543,269.11162499249053,2626.025803565979,250
544,206.64407930928184,4923.920226573944,408
545,-148.24474059121235,11817.942120552063,904
546,227.8468481907548,6117.798116207123,503
547,277.7096673001927,1934.9754724502563,202
548,191.82291670963264,5802.482478618622,485
549,118.91234492931913,12872.669991254807,1000
550,183.3798105477895,7643.318202018738,642
551,204.02478311916803,4349.9380967617035,586
552,166.68860901747036,5591.578167676926,515
553,225.4771323690241,5306.085402727127,398
554,196.58831366512237,7225.166605472565,555
555,234.9074214033722,2220.588438272476,249
556,213.09505027138525,2436.918493747711,258
557,283.03456807413,3758.657082080841,278
558,245.9923373008618,5144.224063396454,488
559,259.00473010255473,3734.791194319725,283
560,270.73275050231285,3323.9037066698074,244
561,266.6420897764806,1568.5042297840118,260
562,-167.04201989937977,1832.9191081523895,137
563,5.479765377031953,1628.5957689285278,119
564,166.94144776185436,10160.391868114471,810
565,154.78009017624004,8743.103753566742,751
566,169.37168080583098,8043.771300077438,791
567,208.6277206163067,8388.335537195206,787
568,259.7352510916377,2852.2496309280396,208
569,225.00448443899683,6041.416498661041,468
570,212.45536631947692,5144.351132154465,553
571,-38.187277008017915,14918.146777629852,1000
572,226.21262738423349,4123.0346846580505,366
573,32.57844534356411,1063.7299599647522,113
574,199.27769980964007,5613.655287742615,414
575,3.1607035097613796,10136.179565906525,1000
576,271.0141222219734,1800.8350276947021,253
577,-86.16746587865714,1704.668289065361,94
578,224.9003324104334,7292.568609595299,588
579,-264.1946908365452,6649.339077711105,499
580,228.80441530985053,6746.22892665863,485
581,217.0389225332961,7078.522243976593,598
582,188.6100823963497,5700.83123922348,427
583,-4.392044571293383,827.9169845581055,95
584,227.07669548291324,6878.330760955811,380
585,-365.0632202561441,2858.8459701538086,216
586,229.02442990624291,3686.862603664398,413
587,11.27776031758691,4381.531636953354,375
588,19.215021749438016,16145.820002794266,1000
589,49.536503658049256,12578.796209812164,1000
590,37.87239776981059,787.0502214431763,97
591,30.719505283143263,947.4856379032135,97
592,159.2829806813617,7567.144569396973,640
593,264.0357514183534,3678.3032302856445,254
594,229.88549534726408,5107.997054100037,344
595,229.4997251007137,7141.891747951508,643
596,256.6568479226962,6950.883399963379,324
597,199.10047268775256,2797.7035501003265,270
598,213.53501874084606,9777.346843957901,580
599,-46.01297833532649,8700.112554073334,656
600,193.2435120688907,5431.517572402954,396
601,-16.872351217904033,12523.080856323242,1000
602,268.58778696265216,3407.425039291382,402
603,224.55930965934328,3777.9194297790527,357
604,238.4270214984895,3756.612855911255,390
605,205.06595418834422,7988.283588886261,595
606,232.0230029762654,2123.902634859085,302
607,208.83927452839123,5929.96394276619,546
608,258.9073006049996,1498.5535402297974,183
609,138.31292753018215,9278.227126598358,668
610,175.65009170627917,9499.656303882599,679
611,253.41711523477073,3829.3752846717834,287
612,14.221291232958507,2564.646589756012,114
613,222.0368335624804,2662.635316133499,280
614,237.04588583627387,6009.300045013428,509
615,250.66601408775497,7696.6468064785,504
616,279.0749643735045,3775.3342685699463,218
617,216.9699670891523,6584.401301383972,434
618,257.59849298538995,2778.172070503235,245
619,167.6505482921454,6179.3415603637695,559
620,151.9197708875725,8776.026804924011,659
621,237.36230981937143,5079.577139377594,331
622,-19.17718177049771,2215.767095565796,200
623,275.7337213103066,4756.859697341919,493
624,249.9331002803427,4856.308297157288,328
625,30.841262544434926,1836.336344242096,192
626,256.40599108633216,1666.4576079845428,211
627,179.9392789079535,6934.114846229553,393
628,211.94216296634906,3586.187675476074,294
629,-5.973636433752759,8069.40163564682,475
630,206.58284092632732,6611.609688282013,481
631,280.10603869712594,4639.346102595329,220
632,-206.25366049471938,1725.8928648233414,124
633,-22.40462250041236,6424.390516281128,299
634,223.20337309715666,11479.802622556686,958
635,183.61607446487795,4191.872625827789,377
636,296.23955838538143,1428.8809986114502,183
637,4.138619152179146,1329.4222130775452,108
638,248.18112448555834,5545.595328807831,269
639,232.14570353500537,8944.529180049896,695
640,227.45998534690585,6873.052775859833,317
641,228.86927972811057,2648.648563861847,274
642,237.69850363155217,1746.741777896881,224
643,255.0375504317084,6002.5293841362,352
644,134.25965552942117,6456.494369387627,682
645,245.63164142846642,5469.036982178688,277
646,192.188202171423,4184.594692468643,451
647,293.3125745087376,4003.213351368904,220
648,241.9749646822898,2659.624012351036,235
649,259.0444427459191,3192.174364089966,208
650,302.51497033715805,4883.291195869446,255
651,259.1162788700999,5180.276369571686,397
652,298.628216701415,2205.0677790641785,185
653,218.95405468608215,5475.083183765411,327
654,269.05855498489206,4071.6904039382935,249
655,218.97233395636175,5708.57098531723,446
656,205.8366342191124,2633.8488986492157,245
657,246.94904363807055,4422.5660581588745,409
658,107.95711939849896,11997.221888065338,1000
659,297.53693734444374,2391.126809358597,190
660,205.51905501811825,8925.626979112625,641
661,278.417469823269,3963.42519903183,195
662,186.79478252188818,13234.123587369919,997
663,138.1637003937342,9289.391950368881,685
664,232.98679293080414,7286.518468141556,475
665,229.24553012324034,3016.164215326309,230
666,265.289929516818,1883.4889330863953,213
667,318.8896236337794,2019.9487295150757,224
668,-120.00242520020058,2765.3314123153687,317
669,174.69855872970473,15146.588233470917,918
