,Scores,Loss,Episode length
725,-32.42521539,661.8579845,250
726,19.4959039,1605.259951,250
727,10.66456154,899.5006478,250
728,2.057341801,1215.601506,250
729,4.054330562,437.0706283,250
730,-23.21694057,400.819,250
731,93.67840864,1287.88491,250
732,51.97325156,428.5731916,250
733,38.95885303,1148.231358,250
734,65.08793942,1853.279334,250
735,87.04167648,885.1000423,250
736,6.100796126,435.7298608,250
737,-8.216806952,1389.54849,250
738,55.16717467,1086.65152,250
739,26.96924115,678.1018662,250
740,69.53613164,1045.165846,250
741,-10.12778578,763.7235296,250
742,-24.88542735,703.4159133,250
743,-73.92547563,425.5607283,197
744,78.23554766,880.0085444,250
745,66.84884417,1593.766253,250
746,65.13818454,1093.084389,250
747,55.86121952,1742.068504,250
748,-21.74124122,167.1827972,61
749,99.6233221,345.0184889,250
750,-14.35100598,685.4402595,250
751,-17.17236479,657.1572127,250
752,57.13003716,733.6162167,250
753,-26.59148995,418.72932,250
754,-15.84781743,560.1494007,250
755,12.56743237,1170.21799,250
756,-47.29637936,836.3859909,111
757,-39.06294652,943.9685768,250
758,22.05022453,935.7433798,250
759,134.6964321,809.4142767,250
760,-2.274503293,393.2103816,250
761,-1.461463786,401.1332151,250
762,59.69122146,640.1645372,250
763,60.88204749,1513.49086,250
764,-13.42806776,1734.808349,250
765,-19.6491842,470.6864891,250
766,30.48903798,1215.066817,250
767,48.36356138,933.0985885,250
768,-18.90170477,1194.960669,250
769,-3.448717054,438.4842324,250
770,18.11629186,393.137123,250
771,25.6809001,702.3823544,250
772,35.29555155,876.3085488,250
773,5.605308123,978.2625344,250
774,47.77855218,1538.917133,250
775,33.00312616,439.4945446,250
776,24.75351826,1409.333171,250
777,-8.331285009,664.6010095,250
778,-13.14778587,753.6058174,250
779,66.17425227,1631.047537,250
780,52.63291657,1168.240111,250
781,-12.05914917,1350.997715,250
782,74.9687458,1043.836205,250
783,5.567164306,569.7618548,250
784,84.51406838,739.9886612,250
785,-20.39018321,709.3134938,250
786,117.9211376,657.1991308,250
787,-72.96015254,127.4200354,90
788,30.94108648,984.4186419,250
789,12.52017168,1767.62852,250
790,39.25889531,977.6566949,250
791,-21.11984121,394.6237373,250
792,81.30804694,454.5452042,250
793,91.5438497,605.3998113,250
794,10.21782909,1014.106969,250
795,-9.394477411,458.7361333,250
796,59.3626282,709.7134974,250
797,23.60695345,531.0112576,250
798,14.51647728,770.3353829,250
799,76.21771809,438.6956905,250
